"date","UF","confirm","deaths","days_since_1","cfr","pop_100k","mortes_100k","days_since_pointone_deaths100k","cases_per_100k","new_deaths","new_cases","days_since_pointone_cases100k","growth","growth_deaths","share","share_deaths"
2021-05-26,"Paraná",1073574,25777,440,2.4,114.33957,225.44,416,9389.3479,113,5857,436,1.1,1.12,3.3,2.83
2021-05-26,"Rio de Janeiro",852280,49899,447,5.85,172.64943,289.02,422,4936.4773,227,3785,439,0.93,1.71,2.62,5.48
2021-05-26,"Rio Grande do Norte",264415,6049,440,2.29,35.06853,172.49,419,7539.9511,28,1635,433,1.59,1.47,0.81,0.66
2021-05-26,"Rondônia",227438,5675,432,2.5,17.77225,319.32,413,12797.3667,19,592,432,0.8,0.95,0.7,0.62
2021-05-26,"Roraima",102812,1612,431,1.57,6.05761,266.11,419,16972.3703,0,230,432,0.78,0,0.32,0.18
2021-05-26,"Rio Grande do Sul",1071333,27756,442,2.59,113.77239,243.96,413,9416.4586,132,5068,435,0.92,0.85,3.29,3.05
2021-05-26,"Santa Catarina",956526,15006,440,1.57,71.64788,209.44,418,13350.3741,60,3499,435,0.96,0.82,2.94,1.65
2021-05-26,"Sergipe",228770,4980,438,2.18,22.98696,216.64,418,9952.1642,27,1111,437,1,1.04,0.7,0.55
2021-05-26,"São Paulo",3226875,109241,456,3.39,459.19049,237.9,427,7027.3123,666,16671,441,0.95,0.74,9.91,12.01
2021-05-26,"Tocantins",175765,2825,434,1.61,15.72866,179.61,402,11174.8235,12,616,432,0.84,0.71,0.54,0.31
2021-05-26,"Brasil",16285550,454897,456,2.79,NA,NA,NA,NA,2463,80245,NA,1.08,1.13,50,50
2021-05-27,"Acre",81980,1652,436,2.02,8.81935,187.32,417,9295.4696,0,130,437,0.65,0,0.25,0.18
2021-05-27,"Alagoas",190985,4679,445,2.45,33.37357,140.2,410,5722.6422,18,606,435,0.76,1,0.58,0.51
2021-05-27,"Amazonas",384634,12951,440,3.37,41.44597,312.48,420,9280.3715,8,654,434,1.09,1,1.18,1.42
2021-05-27,"Amapá",111280,1683,433,1.51,8.45731,199,419,13157.8481,10,201,434,0.89,1.43,0.34,0.18
2021-05-27,"Bahia",999463,20856,447,2.09,148.73064,140.23,415,6719.9536,130,4099,436,0.75,1.08,3.06,2.28
2021-05-27,"Ceará",787273,20204,437,2.57,91.32078,221.24,421,8620.9623,66,4168,437,0.89,0.36,2.41,2.21
2021-05-27,"Distrito Federal",402182,8569,446,2.13,30.15268,284.19,422,13338.1842,32,1205,440,1.53,1.39,1.23,0.94
2021-05-27,"Espírito Santo",477257,10684,447,2.24,40.1865,265.86,420,11876.0529,33,1972,436,1.01,0.92,1.46,1.17
2021-05-27,"Goiás",602460,16864,441,2.8,70.18354,240.28,413,8584.064,0,34,438,0.01,0,1.84,1.85
2021-05-27,"Maranhão",287974,8025,433,2.79,70.75181,113.42,416,4070.1998,35,1029,431,0.93,0.97,0.88,0.88
2021-05-27,"Minas Gerais",1545702,39784,445,2.57,211.68791,187.94,410,7301.7963,244,9590,435,0.87,0.67,4.73,4.35
2021-05-27,"Mato Grosso do Sul",284159,6683,439,2.35,27.78986,240.48,410,10225.2764,56,857,438,0.5,1.02,0.87,0.73
2021-05-27,"Mato Grosso",401770,10809,433,2.69,34.84466,310.21,410,11530.3177,41,1978,431,0.91,1.32,1.23,1.18
2021-05-27,"Pará",514862,14447,435,2.81,86.02865,167.93,412,5984.7737,28,1385,428,0.84,0.54,1.57,1.58
2021-05-27,"Paraíba",324425,7556,435,2.33,40.18127,188.05,415,8074.0355,36,1887,429,0.83,1,0.99,0.83
2021-05-27,"Pernambuco",472590,15595,441,3.3,95.57071,163.18,419,4944.9251,71,2527,437,0.9,1.2,1.45,1.71
2021-05-27,"Piauí",269732,5863,434,2.17,32.73227,179.12,424,8240.5528,19,644,434,0.65,1.19,0.82,0.64
2021-05-27,"Paraná",1079255,25966,441,2.41,114.33957,227.1,417,9439.0332,189,5681,437,0.97,1.67,3.3,2.84
2021-05-27,"Rio de Janeiro",855244,50125,448,5.86,172.64943,290.33,423,4953.6451,226,2964,440,0.78,1,2.62,5.48
2021-05-27,"Rio Grande do Norte",265627,6077,441,2.29,35.06853,173.29,420,7574.512,28,1212,434,0.74,1,0.81,0.66
2021-05-27,"Rondônia",227663,5680,433,2.49,17.77225,319.6,414,12810.0269,5,225,433,0.38,0.26,0.7,0.62
2021-05-27,"Roraima",102930,1612,432,1.57,6.05761,266.11,420,16991.8499,0,118,433,0.51,0,0.31,0.18
2021-05-27,"Rio Grande do Sul",1074634,27868,443,2.59,113.77239,244.95,414,9445.4727,112,3301,436,0.65,0.85,3.29,3.05
2021-05-27,"Santa Catarina",958906,15073,441,1.57,71.64788,210.38,419,13383.5921,67,2380,436,0.68,1.12,2.93,1.65
2021-05-27,"Sergipe",230636,5004,439,2.17,22.98696,217.69,419,10033.3406,24,1866,438,1.68,0.89,0.71,0.55
2021-05-27,"São Paulo",3239657,109850,457,3.39,459.19049,239.23,428,7055.1483,609,12782,442,0.77,0.91,9.91,12.02
2021-05-27,"Tocantins",176801,2839,435,1.61,15.72866,180.5,403,11240.6906,14,1036,433,1.68,1.17,0.54,0.31
2021-05-27,"Brasil",16350081,456998,457,2.8,NA,NA,NA,NA,2101,64531,NA,0.8,0.85,50,50
2021-05-28,"Acre",82149,1655,437,2.01,8.81935,187.66,418,9314.632,3,169,438,1.3,0,0.25,0.18
2021-05-28,"Alagoas",191354,4697,446,2.45,33.37357,140.74,411,5733.6989,18,369,436,0.61,1,0.58,0.51
2021-05-28,"Amazonas",385355,12966,441,3.36,41.44597,312.84,421,9297.7677,15,721,435,1.1,1.88,1.17,1.41
2021-05-28,"Amapá",111524,1685,434,1.51,8.45731,199.24,420,13186.6988,2,244,435,1.21,0.2,0.34,0.18
2021-05-28,"Bahia",1003523,20971,448,2.09,148.73064,141,416,6747.2513,115,4060,437,0.99,0.88,3.06,2.28
2021-05-28,"Ceará",790459,20323,438,2.57,91.32078,222.55,422,8655.8503,119,3186,438,0.76,1.8,2.41,2.21
2021-05-28,"Distrito Federal",403175,8600,447,2.13,30.15268,285.22,423,13371.1166,31,993,441,0.82,0.97,1.23,0.94
2021-05-28,"Espírito Santo",478964,10709,448,2.24,40.1865,266.48,421,11918.5299,25,1707,437,0.87,0.76,1.46,1.17
2021-05-28,"Goiás",606770,16986,442,2.8,70.18354,242.02,414,8645.4744,122,4310,439,126.76,0,1.85,1.85
2021-05-28,"Maranhão",289019,8063,434,2.79,70.75181,113.96,417,4084.9697,38,1045,432,1.02,1.09,0.88,0.88
2021-05-28,"Minas Gerais",1555284,40026,446,2.57,211.68791,189.08,411,7347.0611,242,9582,436,1,0.99,4.74,4.36
2021-05-28,"Mato Grosso do Sul",287157,6741,440,2.35,27.78986,242.57,411,10333.1575,58,2998,439,3.5,1.04,0.88,0.73
2021-05-28,"Mato Grosso",403777,10849,434,2.69,34.84466,311.35,411,11587.9162,40,2007,432,1.01,0.98,1.23,1.18
2021-05-28,"Pará",516277,14478,436,2.8,86.02865,168.29,413,6001.2217,31,1415,429,1.02,1.11,1.57,1.58
2021-05-28,"Paraíba",326342,7589,436,2.33,40.18127,188.87,416,8121.7443,33,1917,430,1.02,0.92,0.99,0.83
2021-05-28,"Pernambuco",473326,15657,442,3.31,95.57071,163.83,420,4952.6262,62,736,438,0.29,0.87,1.44,1.7
2021-05-28,"Piauí",271228,5888,435,2.17,32.73227,179.88,425,8286.257,25,1496,435,2.32,1.32,0.83,0.64
2021-05-28,"Paraná",1084380,26168,442,2.41,114.33957,228.86,418,9483.8559,202,5125,438,0.9,1.07,3.31,2.85
2021-05-28,"Rio de Janeiro",855766,50374,449,5.89,172.64943,291.77,424,4956.6686,249,522,441,0.18,1.1,2.61,5.48
2021-05-28,"Rio Grande do Norte",267081,6089,442,2.28,35.06853,173.63,421,7615.9736,12,1454,435,1.2,0.43,0.81,0.66
2021-05-28,"Rondônia",228358,5706,434,2.5,17.77225,321.06,415,12849.1328,26,695,434,3.09,5.2,0.7,0.62
2021-05-28,"Roraima",103222,1635,433,1.58,6.05761,269.91,421,17040.0538,23,292,434,2.47,0,0.31,0.18
2021-05-28,"Rio Grande do Sul",1074821,27990,444,2.6,113.77239,246.02,415,9447.1163,122,187,437,0.06,1.09,3.28,3.05
2021-05-28,"Santa Catarina",963699,15142,442,1.57,71.64788,211.34,420,13450.4887,69,4793,437,2.01,1.03,2.94,1.65
2021-05-28,"Sergipe",232255,5032,440,2.17,22.98696,218.91,420,10103.7719,28,1619,439,0.87,1.17,0.71,0.55
2021-05-28,"São Paulo",3241240,110553,458,3.41,459.19049,240.76,429,7058.5957,703,1583,443,0.12,1.15,9.88,12.03
2021-05-28,"Tocantins",177464,2852,436,1.61,15.72866,181.33,404,11282.8429,13,663,434,0.64,0.93,0.54,0.31
2021-05-28,"Brasil",16403969,459424,458,2.8,NA,NA,NA,NA,2426,53888,NA,0.84,1.15,50,50
2021-05-29,"Acre",82207,1657,438,2.02,8.81935,187.88,419,9321.2085,2,58,439,0.34,0.67,0.25,0.18
2021-05-29,"Alagoas",192224,4715,447,2.45,33.37357,141.28,412,5759.7674,18,870,437,2.36,1,0.58,0.51
2021-05-29,"Amazonas",385828,12972,442,3.36,41.44597,312.99,422,9309.1801,6,473,436,0.66,0.4,1.17,1.41
2021-05-29,"Amapá",111763,1688,435,1.51,8.45731,199.59,421,13214.9584,3,239,436,0.98,1.5,0.34,0.18
2021-05-29,"Bahia",1010166,21074,449,2.09,148.73064,141.69,417,6791.9159,103,6643,438,1.64,0.9,3.06,2.28
2021-05-29,"Ceará",797953,20440,439,2.56,91.32078,223.83,423,8737.9127,117,7494,439,2.35,0.98,2.42,2.22
2021-05-29,"Distrito Federal",404190,8621,448,2.13,30.15268,285.91,424,13404.7786,21,1015,442,1.02,0.68,1.23,0.93
2021-05-29,"Espírito Santo",480026,10714,449,2.23,40.1865,266.61,422,11944.9566,5,1062,438,0.62,0.2,1.46,1.16
2021-05-29,"Goiás",607145,16995,443,2.8,70.18354,242.15,415,8650.8176,9,375,440,0.09,0.07,1.84,1.84
2021-05-29,"Maranhão",289670,8100,435,2.8,70.75181,114.48,418,4094.1709,37,651,433,0.62,0.97,0.88,0.88
2021-05-29,"Minas Gerais",1564200,40262,447,2.57,211.68791,190.2,412,7389.1797,236,8916,437,0.93,0.98,4.75,4.36
2021-05-29,"Mato Grosso do Sul",289106,6791,441,2.35,27.78986,244.37,412,10403.291,50,1949,440,0.65,0.86,0.88,0.74
2021-05-29,"Mato Grosso",405350,10877,435,2.68,34.84466,312.16,412,11633.0594,28,1573,433,0.78,0.7,1.23,1.18
2021-05-29,"Pará",516561,14497,437,2.81,86.02865,168.51,414,6004.5229,19,284,430,0.2,0.61,1.57,1.57
2021-05-29,"Paraíba",328771,7617,437,2.32,40.18127,189.57,417,8182.1953,28,2429,431,1.27,0.85,1,0.83
2021-05-29,"Pernambuco",478902,15742,443,3.29,95.57071,164.72,421,5010.9704,85,5576,439,7.58,1.37,1.45,1.71
2021-05-29,"Piauí",272267,5906,436,2.17,32.73227,180.43,426,8317.9993,18,1039,436,0.69,0.72,0.83,0.64
2021-05-29,"Paraná",1089777,26370,443,2.42,114.33957,230.63,419,9531.0574,202,5397,439,1.05,1,3.31,2.86
2021-05-29,"Rio de Janeiro",858949,50550,450,5.89,172.64943,292.79,425,4975.1048,176,3183,442,6.1,0.71,2.61,5.48
2021-05-29,"Rio Grande do Norte",267735,6099,443,2.28,35.06853,173.92,422,7634.6228,10,654,436,0.45,0.83,0.81,0.66
2021-05-29,"Rondônia",228985,5720,435,2.5,17.77225,321.85,416,12884.4125,14,627,435,0.9,0.54,0.69,0.62
2021-05-29,"Roraima",103423,1635,434,1.58,6.05761,269.91,422,17073.2352,0,201,435,0.69,0,0.31,0.18
2021-05-29,"Rio Grande do Sul",1082746,28105,445,2.6,113.77239,247.03,416,9516.7729,115,7925,438,42.38,0.94,3.29,3.05
2021-05-29,"Santa Catarina",965277,15174,443,1.57,71.64788,211.79,421,13472.5131,32,1578,438,0.33,0.46,2.93,1.64
2021-05-29,"Sergipe",233932,5054,441,2.16,22.98696,219.86,421,10176.7263,22,1677,440,1.04,0.79,0.71,0.55
2021-05-29,"São Paulo",3254893,111123,459,3.41,459.19049,242,430,7088.3284,570,13653,444,8.62,0.81,9.88,12.04
2021-05-29,"Tocantins",177786,2867,437,1.61,15.72866,182.28,405,11303.3151,15,322,435,0.49,1.15,0.54,0.31
2021-05-29,"Brasil",16479832,461365,459,2.8,NA,NA,NA,NA,1941,75863,NA,1.41,0.8,50,50
2021-05-30,"Acre",82478,1659,439,2.01,8.81935,188.11,420,9351.9364,2,271,440,4.67,1,0.25,0.18
2021-05-30,"Alagoas",192524,4734,448,2.46,33.37357,141.85,413,5768.7565,19,300,438,0.34,1.06,0.58,0.51
2021-05-30,"Amazonas",386074,12978,443,3.36,41.44597,313.13,423,9315.1156,6,246,437,0.52,1,1.17,1.4
2021-05-30,"Amapá",111937,1690,436,1.51,8.45731,199.83,422,13235.5323,2,174,437,0.73,0.67,0.34,0.18
2021-05-30,"Bahia",1010166,21160,450,2.09,148.73064,142.27,418,6791.9159,86,0,439,0,0.83,3.06,2.29
2021-05-30,"Ceará",800446,20441,440,2.55,91.32078,223.84,424,8765.212,1,2493,440,0.33,0.01,2.42,2.21
2021-05-30,"Distrito Federal",405001,8642,449,2.13,30.15268,286.61,425,13431.6751,21,811,443,0.8,1,1.23,0.93
2021-05-30,"Espírito Santo",480635,10727,450,2.23,40.1865,266.93,423,11960.111,13,609,439,0.57,2.6,1.45,1.16
2021-05-30,"Goiás",607520,17005,444,2.8,70.18354,242.29,416,8656.1607,10,375,441,1,1.11,1.84,1.84
2021-05-30,"Maranhão",289884,8118,436,2.8,70.75181,114.74,419,4097.1955,18,214,434,0.33,0.49,0.88,0.88
2021-05-30,"Minas Gerais",1569774,40452,448,2.58,211.68791,191.09,413,7415.5109,190,5574,438,0.63,0.81,4.75,4.38
2021-05-30,"Mato Grosso do Sul",290725,6815,442,2.34,27.78986,245.23,413,10461.5496,24,1619,441,0.83,0.48,0.88,0.74
2021-05-30,"Mato Grosso",405940,10903,436,2.69,34.84466,312.9,413,11649.9917,26,590,434,0.38,0.93,1.23,1.18
2021-05-30,"Pará",516614,14504,438,2.81,86.02865,168.59,415,6005.139,7,53,431,0.19,0.37,1.56,1.57
2021-05-30,"Paraíba",329949,7645,438,2.32,40.18127,190.26,418,8211.5125,28,1178,432,0.48,1,1,0.83
2021-05-30,"Pernambuco",481070,15807,444,3.29,95.57071,165.4,422,5033.6552,65,2168,440,0.39,0.76,1.46,1.71
2021-05-30,"Piauí",272865,5927,437,2.17,32.73227,181.08,427,8336.2688,21,598,437,0.58,1.17,0.83,0.64
2021-05-30,"Paraná",1092180,26399,444,2.42,114.33957,230.88,420,9552.0737,29,2403,440,0.45,0.14,3.31,2.86
2021-05-30,"Rio de Janeiro",863865,50574,451,5.85,172.64943,292.93,426,5003.5786,24,4916,443,1.54,0.14,2.61,5.47
2021-05-30,"Rio Grande do Norte",268426,6116,444,2.28,35.06853,174.4,423,7654.3271,17,691,437,1.06,1.7,0.81,0.66
2021-05-30,"Rondônia",229189,5726,436,2.5,17.77225,322.19,417,12895.8911,6,204,436,0.33,0.43,0.69,0.62
2021-05-30,"Roraima",103506,1635,435,1.58,6.05761,269.91,423,17086.9369,0,83,436,0.41,0,0.31,0.18
2021-05-30,"Rio Grande do Sul",1084263,28158,446,2.6,113.77239,247.49,417,9530.1066,53,1517,439,0.19,0.46,3.28,3.05
2021-05-30,"Santa Catarina",966504,15211,444,1.57,71.64788,212.3,422,13489.6385,37,1227,439,0.78,1.16,2.93,1.65
2021-05-30,"Sergipe",235520,5071,442,2.15,22.98696,220.6,422,10245.8089,17,1588,441,0.95,0.77,0.71,0.55
2021-05-30,"São Paulo",3265930,111304,460,3.41,459.19049,242.39,431,7112.3642,181,11037,445,0.81,0.32,9.88,12.04
2021-05-30,"Tocantins",178296,2877,438,1.61,15.72866,182.91,406,11335.74,10,510,436,1.58,0.67,0.54,0.31
2021-05-30,"Brasil",16521281,462278,460,2.8,NA,NA,NA,NA,913,41449,NA,0.55,0.47,50,50
2021-05-31,"Acre",82524,1662,440,2.01,8.81935,188.45,421,9357.1522,3,46,441,0.17,1.5,0.25,0.18
2021-05-31,"Alagoas",193046,4751,449,2.46,33.37357,142.36,414,5784.3977,17,522,439,1.74,0.89,0.58,0.51
2021-05-31,"Amazonas",386418,12985,444,3.36,41.44597,313.3,424,9323.4155,7,344,438,1.4,1.17,1.17,1.4
2021-05-31,"Amapá",112122,1696,437,1.51,8.45731,200.54,423,13257.4069,6,185,438,1.06,3,0.34,0.18
2021-05-31,"Bahia",1012200,21241,451,2.1,148.73064,142.82,419,6805.5916,81,2034,440,0,0.94,3.06,2.29
2021-05-31,"Ceará",801735,20474,441,2.55,91.32078,224.2,425,8779.3271,33,1289,441,0.52,33,2.42,2.21
2021-05-31,"Distrito Federal",405903,8670,450,2.14,30.15268,287.54,426,13461.5895,28,902,444,1.11,1.33,1.23,0.94
2021-05-31,"Espírito Santo",482137,10798,451,2.24,40.1865,268.7,424,11997.4867,71,1502,440,2.47,5.46,1.46,1.17
2021-05-31,"Goiás",610584,17135,445,2.81,70.18354,244.15,417,8699.8176,130,3064,442,8.17,13,1.84,1.85
2021-05-31,"Maranhão",290299,8140,437,2.8,70.75181,115.05,420,4103.0611,22,415,435,1.94,1.22,0.88,0.88
2021-05-31,"Minas Gerais",1572004,40497,449,2.58,211.68791,191.31,414,7426.0453,45,2230,439,0.4,0.24,4.75,4.37
2021-05-31,"Mato Grosso do Sul",292677,6867,443,2.35,27.78986,247.1,414,10531.7911,52,1952,442,1.21,2.17,0.88,0.74
2021-05-31,"Mato Grosso",407508,10946,437,2.69,34.84466,314.14,414,11694.9914,43,1568,435,2.66,1.65,1.23,1.18
2021-05-31,"Pará",518002,14523,439,2.8,86.02865,168.82,416,6021.2731,19,1388,432,26.19,2.71,1.56,1.57
2021-05-31,"Paraíba",330965,7672,439,2.32,40.18127,190.93,419,8236.7979,27,1016,433,0.86,0.96,1,0.83
2021-05-31,"Pernambuco",482157,15862,445,3.29,95.57071,165.97,423,5045.029,55,1087,441,0.5,0.85,1.46,1.71
2021-05-31,"Piauí",273756,5952,438,2.17,32.73227,181.84,428,8363.4896,25,891,438,1.49,1.19,0.83,0.64
2021-05-31,"Paraná",1093490,26421,445,2.42,114.33957,231.07,421,9563.5308,22,1310,441,0.55,0.76,3.3,2.85
2021-05-31,"Rio de Janeiro",865363,50584,452,5.85,172.64943,292.99,427,5012.2552,10,1498,444,0.3,0.42,2.61,5.46
2021-05-31,"Rio Grande do Norte",269685,6149,445,2.28,35.06853,175.34,424,7690.2282,33,1259,438,1.82,1.94,0.81,0.66
2021-05-31,"Rondônia",229566,5758,437,2.51,17.77225,323.99,418,12917.1039,32,377,437,1.85,5.33,0.69,0.62
2021-05-31,"Roraima",103836,1639,436,1.58,6.05761,270.57,424,17141.4139,4,330,437,3.98,0,0.31,0.18
2021-05-31,"Rio Grande do Sul",1085523,28192,447,2.6,113.77239,247.79,418,9541.1813,34,1260,440,0.83,0.64,3.28,3.04
2021-05-31,"Santa Catarina",968244,15276,445,1.58,71.64788,213.21,423,13513.9239,65,1740,440,1.42,1.76,2.92,1.65
2021-05-31,"Sergipe",236905,5091,443,2.15,22.98696,221.47,423,10306.0605,20,1385,442,0.87,1.18,0.72,0.55
2021-05-31,"São Paulo",3272043,111374,461,3.4,459.19049,242.54,432,7125.6768,70,6113,446,0.55,0.39,9.88,12.02
2021-05-31,"Tocantins",179196,2889,439,1.61,15.72866,183.68,407,11392.9604,12,900,437,1.76,1.2,0.54,0.31
2021-05-31,"Brasil",16557888,463244,461,2.8,NA,NA,NA,NA,966,36607,NA,0.88,1.06,50,50
2021-06-01,"Acre",82581,1669,441,2.02,8.81935,189.24,422,9363.6152,7,57,442,1.24,2.33,0.25,0.18
2021-06-01,"Alagoas",193581,4768,450,2.46,33.37357,142.87,415,5800.4283,17,535,440,1.02,1,0.58,0.51
2021-06-01,"Amazonas",387038,12996,445,3.36,41.44597,313.56,425,9338.3748,11,620,439,1.8,1.57,1.16,1.4
2021-06-01,"Amapá",112243,1702,438,1.52,8.45731,201.25,424,13271.7141,6,121,439,0.65,1,0.34,0.18
2021-06-01,"Bahia",1016480,21329,452,2.1,148.73064,143.41,420,6834.3685,88,4280,441,2.1,1.09,3.05,2.29
2021-06-01,"Ceará",805134,20587,442,2.56,91.32078,225.44,426,8816.5476,113,3399,442,2.64,3.42,2.42,2.21
2021-06-01,"Distrito Federal",406739,8692,451,2.14,30.15268,288.27,427,13489.315,22,836,445,0.93,0.79,1.22,0.93
2021-06-01,"Espírito Santo",484072,10838,452,2.24,40.1865,269.69,425,12045.6372,40,1935,441,1.29,0.56,1.45,1.16
2021-06-01,"Goiás",613898,17167,446,2.8,70.18354,244.6,418,8747.0367,32,3314,443,1.08,0.25,1.85,1.84
2021-06-01,"Maranhão",291373,8160,438,2.8,70.75181,115.33,421,4118.2409,20,1074,436,2.59,0.91,0.88,0.88
2021-06-01,"Minas Gerais",1579287,40556,450,2.57,211.68791,191.58,415,7460.4497,59,7283,440,3.27,1.31,4.75,4.36
2021-06-01,"Mato Grosso do Sul",294853,6917,444,2.35,27.78986,248.9,415,10610.093,50,2176,443,1.11,0.96,0.89,0.74
2021-06-01,"Mato Grosso",409366,10984,438,2.68,34.84466,315.23,415,11748.3138,38,1858,436,1.18,0.88,1.23,1.18
2021-06-01,"Pará",519934,14577,440,2.8,86.02865,169.44,417,6043.7308,54,1932,433,1.39,2.84,1.56,1.57
2021-06-01,"Paraíba",332716,7703,440,2.32,40.18127,191.71,420,8280.3754,31,1751,434,1.72,1.15,1,0.83
2021-06-01,"Pernambuco",485594,15940,446,3.28,95.57071,166.79,424,5080.9919,78,3437,442,3.16,1.42,1.46,1.71
2021-06-01,"Piauí",274663,5977,439,2.18,32.73227,182.6,429,8391.1993,25,907,439,1.02,1,0.83,0.64
2021-06-01,"Paraná",1098725,26631,446,2.42,114.33957,232.91,422,9609.3155,210,5235,442,4,9.55,3.3,2.86
2021-06-01,"Rio de Janeiro",869302,50840,453,5.85,172.64943,294.47,428,5035.0702,256,3939,445,2.63,25.6,2.61,5.46
2021-06-01,"Rio Grande do Norte",270887,6189,446,2.28,35.06853,176.48,425,7724.504,40,1202,439,0.95,1.21,0.81,0.66
2021-06-01,"Rondônia",230646,5777,438,2.5,17.77225,325.06,419,12977.8728,19,1080,438,2.86,0.59,0.69,0.62
2021-06-01,"Roraima",104182,1645,437,1.58,6.05761,271.56,425,17198.5321,6,346,438,1.05,1.5,0.31,0.18
2021-06-01,"Rio Grande do Sul",1091074,28354,448,2.6,113.77239,249.22,419,9589.9717,162,5551,441,4.41,4.76,3.28,3.05
2021-06-01,"Santa Catarina",972599,15354,446,1.58,71.64788,214.3,424,13574.7073,78,4355,441,2.5,1.2,2.92,1.65
2021-06-01,"Sergipe",238276,5114,444,2.15,22.98696,222.47,424,10365.703,23,1371,443,0.99,1.15,0.72,0.55
2021-06-01,"São Paulo",3291509,112210,462,3.41,459.19049,244.36,433,7168.0687,836,19466,447,3.18,11.94,9.89,12.05
2021-06-01,"Tocantins",180049,2902,440,1.61,15.72866,184.5,408,11447.1926,13,853,438,0.95,1.08,0.54,0.31
2021-06-01,"Brasil",16636801,465578,462,2.8,NA,NA,NA,NA,2334,78913,NA,2.16,2.42,50,50
2021-06-02,"Acre",82753,1676,442,2.03,8.81935,190.04,423,9383.1178,7,172,443,3.02,1,0.25,0.18
2021-06-02,"Alagoas",194326,4785,451,2.46,33.37357,143.38,416,5822.7514,17,745,441,1.39,1,0.58,0.51
2021-06-02,"Amazonas",387709,13009,446,3.36,41.44597,313.88,426,9354.5645,13,671,440,1.08,1.18,1.16,1.39
2021-06-02,"Amapá",112409,1708,439,1.52,8.45731,201.96,425,13291.342,6,166,440,1.37,1,0.34,0.18
2021-06-02,"Bahia",1021367,21422,453,2.1,148.73064,144.03,421,6867.2266,93,4887,442,1.14,1.06,3.05,2.29
2021-06-02,"Ceará",809608,20720,443,2.56,91.32078,226.89,427,8865.5397,133,4474,443,1.32,1.18,2.42,2.21
2021-06-02,"Distrito Federal",407540,8720,452,2.14,30.15268,289.19,428,13515.8798,28,801,446,0.96,1.27,1.22,0.93
2021-06-02,"Espírito Santo",485951,10875,453,2.24,40.1865,270.61,426,12092.3942,37,1879,442,0.97,0.92,1.45,1.16
2021-06-02,"Goiás",618958,17288,447,2.79,70.18354,246.33,419,8819.1334,121,5060,444,1.53,3.78,1.85,1.85
2021-06-02,"Maranhão",292614,8190,439,2.8,70.75181,115.76,422,4135.7811,30,1241,437,1.16,1.5,0.87,0.87
2021-06-02,"Minas Gerais",1594420,40880,451,2.56,211.68791,193.11,416,7531.937,324,15133,441,2.08,5.49,4.76,4.37
2021-06-02,"Mato Grosso do Sul",297323,6976,445,2.35,27.78986,251.03,416,10698.9744,59,2470,444,1.14,1.18,0.89,0.75
2021-06-02,"Mato Grosso",411471,11037,439,2.68,34.84466,316.75,416,11808.7248,53,2105,437,1.13,1.39,1.23,1.18
2021-06-02,"Pará",521726,14627,441,2.8,86.02865,170.02,418,6064.5611,50,1792,434,0.93,0.93,1.56,1.56
2021-06-02,"Paraíba",335119,7735,441,2.31,40.18127,192.5,421,8340.1794,32,2403,435,1.37,1.03,1,0.83
2021-06-02,"Pernambuco",489145,16013,447,3.27,95.57071,167.55,425,5118.1476,73,3551,443,1.03,0.94,1.46,1.71
2021-06-02,"Piauí",275980,5998,440,2.17,32.73227,183.24,430,8431.4348,21,1317,440,1.45,0.84,0.82,0.64
2021-06-02,"Paraná",1103024,26795,447,2.43,114.33957,234.35,423,9646.914,164,4299,443,0.82,0.78,3.3,2.86
2021-06-02,"Rio de Janeiro",874560,51096,454,5.84,172.64943,295.95,429,5065.525,256,5258,446,1.33,1,2.61,5.46
2021-06-02,"Rio Grande do Norte",272161,6216,447,2.28,35.06853,177.25,426,7760.8329,27,1274,440,1.06,0.68,0.81,0.66
2021-06-02,"Rondônia",231544,5792,439,2.5,17.77225,325.9,420,13028.401,15,898,439,0.83,0.79,0.69,0.62
2021-06-02,"Roraima",104504,1649,438,1.58,6.05761,272.22,426,17251.6884,4,322,439,0.93,0.67,0.31,0.18
2021-06-02,"Rio Grande do Sul",1098542,28484,449,2.59,113.77239,250.36,420,9655.6115,130,7468,442,1.35,0.8,3.28,3.04
2021-06-02,"Santa Catarina",975430,15417,447,1.58,71.64788,215.18,425,13614.22,63,2831,442,0.65,0.81,2.91,1.65
2021-06-02,"Sergipe",239400,5138,445,2.15,22.98696,223.52,425,10414.6003,24,1124,444,0.82,1.04,0.72,0.55
2021-06-02,"São Paulo",3314631,112927,463,3.41,459.19049,245.93,434,7218.4226,717,23122,448,1.19,0.86,9.9,12.06
2021-06-02,"Tocantins",180864,2913,441,1.61,15.72866,185.2,409,11499.0088,11,815,439,0.96,0.85,0.54,0.31
2021-06-02,"Brasil",16733079,468086,463,2.8,NA,NA,NA,NA,2508,96278,NA,1.22,1.07,50,50
2021-06-03,"Acre",82937,1680,443,2.03,8.81935,190.49,424,9403.981,4,184,444,1.07,0.57,0.25,0.18
2021-06-03,"Alagoas",194926,4802,452,2.46,33.37357,143.89,417,5840.7297,17,600,442,0.81,1,0.58,0.51
2021-06-03,"Amazonas",388294,13016,447,3.35,41.44597,314.05,427,9368.6793,7,585,441,0.87,0.54,1.16,1.38
2021-06-03,"Amapá",112654,1712,440,1.52,8.45731,202.43,426,13320.3111,4,245,441,1.48,0.67,0.34,0.18
